nu,idFile,nu.1,states/code,states/name,states/nu,states/forbidden/into/bool/v,states/forbidden/into/bool/uv,states/forbidden/into/comment/en,states/forbidden/into/comment/en.1,states/forbidden/into/comment/en.2,states/forbidden/into/comment/en.3,states/quara/into/where/e,states/quara/into/where/v,states/quara/into/where/uv,states/quara/into/dur/e,states/quara/into/dur/v,states/quara/into/dur/uv,states/quara/into/comment/en,states/quara/into/comment/de,states/quara/into/comment/fr,states/quara/into/comment/es,states/test/into/pcr/e,states/test/into/pcr/v,states/test/into/pcr/uv,states/test/into/or,states/test/into/ag/e,states/test/into/ag/v,states/test/into/ag/uv,states/test/into/comment/en,states/test/into/comment/de,states/test/into/comment/fr,states/test/into/comment/es,states/link/into,,.1,.2,.3,.4,Unnamed: 39,Unnamed: 40,Unnamed: 41
NZ,NZ_States,2023,CIT,Chatham Islands Territory,,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,,,,,,,,,,,,,,,,,
NZ,NZ_States,2024,GIS,Gisborne District,,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,,,,,,,,,,,,,,,,,
NZ,NZ_States,2025,MBH,Marlborough District,,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,,,,,,,,,,,,,,,,,
NZ,NZ_States,2026,NSN,Nelson City,,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,,,,,,,,,,,,,,,,,
NZ,NZ_States,2027,TAS,Tasman District,,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,NZ_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2028,AN,Atlántico Norte,,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2029,AS,Atlántico Sur,NCL,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2030,BO,Boaco,NZL,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2031,CA,Carazo,,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2032,CI,Chinandega,,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2033,CO,Chontales,,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2034,ES,Estelí,,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2035,GR,Granada,,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2036,JI,Jinotega,,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2037,LE,León,,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2038,MD,Madriz,,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2039,MN,Managua,,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2040,MS,Masaya,,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2041,MT,Matagalpa,,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2042,NS,Nueva Segovia,,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2043,RI,Rivas,,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NI,NI_States,2044,SJ,Río San Juan,,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,NI_States-->asdf,,,,,,,,,,,,,,,,,
NE,NE_States,2045,1,Agadez,,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,,,,,,,,,,,,,,,,,
NE,NE_States,2046,2,Diffa,,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,,,,,,,,,,,,,,,,,
NE,NE_States,2047,3,Dosso,,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,,,,,,,,,,,,,,,,,
NE,NE_States,2048,4,Maradi,,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,,,,,,,,,,,,,,,,,
NE,NE_States,2049,8,Niamey,NIC,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,,,,,,,,,,,,,,,,,
NE,NE_States,2050,5,Tahoua,,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,,,,,,,,,,,,,,,,,
NE,NE_States,2051,6,Tillabéri,,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,,,,,,,,,,,,,,,,,
NE,NE_States,2052,7,Zinder,,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,NE_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2053,AB,Abia,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2054,FC,Abuja Federal Capital Territory,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2055,AD,Adamawa,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2056,AK,Akwa Ibom,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2057,AN,Anambra,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2058,BA,Bauchi,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2059,BY,Bayelsa,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2060,BE,Benue,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2061,BO,Borno,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2062,CR,Cross River,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2063,DE,Delta,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2064,EB,Ebonyi,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2065,ED,Edo,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2066,EK,Ekiti,NER,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2067,EN,Enugu,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2068,GO,Gombe,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2069,IM,Imo,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2070,JI,Jigawa,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2071,KD,Kaduna,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2072,KN,Kano,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2073,KT,Katsina,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2074,KE,Kebbi,NGA,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2075,KO,Kogi,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2076,KW,Kwara,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2077,LA,Lagos,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2078,,Nassarawa,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2079,NI,Niger,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2080,OG,Ogun,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
NG,NG_States,2081,ON,Ondo,,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,NG_States-->asdf,,,,,,,,,,,,,,,,,
